NODES,,,,,,,,,,,,,,,,,,,,,
12,11,0,0,0,1,1,1,,,,,,,,,,,,,,
13,12,0,0,0,1,1,1,,,,,,,,,,,,,,
13,13,0,0,0,1,1,1,,,,,,,,,,,,,,
14,12,0,0,0,1,1,1,,,,,,,,,,,,,,
14,10,0,0,0,1,1,1,,,,,,,,,,,,,,
15,12,0,0,0,1,1,1,,,,,,,,,,,,,,
15,11,0,0,0,1,1,1,,,,,,,,,,,,,,
16,12,0,0,0,1,1,1,,,,,,,,,,,,,,
16,14,0,0,0,1,1,1,,,,,,,,,,,,,,
17,15,0,0,0,1,1,1,,,,,,,,,,,,,,
17,16,0,0,0,1,1,1,,,,,,,,,,,,,,
18,15,0,0,0,1,1,1,,,,,,,,,,,,,,
18,13,0,0,0,1,1,1,,,,,,,,,,,,,,
19,15,0,0,0,1,1,1,,,,,,,,,,,,,,
19,14,0,0,0,1,1,1,,,,,,,,,,,,,,
20,15,0,0,0,1,1,1,,,,,,,,,,,,,,
20,17,0,0,0,1,1,1,,,,,,,,,,,,,,
21,18,0,0,0,1,1,1,,,,,,,,,,,,,,
21,19,0,0,0,1,1,1,,,,,,,,,,,,,,
22,18,0,0,0,1,1,1,,,,,,,,,,,,,,
22,16,0,0,0,1,1,1,,,,,,,,,,,,,,
23,18,0,0,0,1,1,1,,,,,,,,,,,,,,
23,17,0,0,0,1,1,1,,,,,,,,,,,,,,
24,18,0,0,0,1,1,1,,,,,,,,,,,,,,
24,20,0,0,0,1,1,1,,,,,,,,,,,,,,
25,21,0,0,0,1,1,1,,,,,,,,,,,,,,
25,22,0,0,0,1,1,1,,,,,,,,,,,,,,
26,21,0,0,0,1,1,1,,,,,,,,,,,,,,
26,23,0,0,0,1,1,1,,,,,,,,,,,,,,
27,21,0,0,0,1,1,1,,,,,,,,,,,,,,
27,3,0,0,0,1,1,1,,,,,,,,,,,,,,
28,21,0,0,0,1,1,1,,,,,,,,,,,,,,
28,2,0,0,0,1,1,1,,,,,,,,,,,,,,
29,24,0,0,0,1,1,1,,,,,,,,,,,,,,
29,25,0,0,0,1,1,1,,,,,,,,,,,,,,
30,24,0,0,0,1,1,1,,,,,,,,,,,,,,
30,22,0,0,0,1,1,1,,,,,,,,,,,,,,
31,24,0,0,0,1,1,1,,,,,,,,,,,,,,
31,2,0,0,0,1,1,1,,,,,,,,,,,,,,
32,24,0,0,0,1,1,1,,,,,,,,,,,,,,
32,7,0,0,0,1,1,1,,,,,,,,,,,,,,
33,26,0,0,0,1,1,1,,,,,,,,,,,,,,
33,27,0,0,0,1,1,1,,,,,,,,,,,,,,
34,26,0,0,0,1,1,1,,,,,,,,,,,,,,
34,25,0,0,0,1,1,1,,,,,,,,,,,,,,
35,26,0,0,0,1,1,1,,,,,,,,,,,,,,
35,7,0,0,0,1,1,1,,,,,,,,,,,,,,
36,26,0,0,0,1,1,1,,,,,,,,,,,,,,
36,10,0,0,0,1,1,1,,,,,,,,,,,,,,
37,28,0,0,0,1,1,1,,,,,,,,,,,,,,
37,29,0,0,0,1,1,1,,,,,,,,,,,,,,
38,28,0,0,0,1,1,1,,,,,,,,,,,,,,
38,27,0,0,0,1,1,1,,,,,,,,,,,,,,
39,28,0,0,0,1,1,1,,,,,,,,,,,,,,
39,10,0,0,0,1,1,1,,,,,,,,,,,,,,
40,28,0,0,0,1,1,1,,,,,,,,,,,,,,
40,13,0,0,0,1,1,1,,,,,,,,,,,,,,
41,30,0,0,0,1,1,1,,,,,,,,,,,,,,
41,31,0,0,0,1,1,1,,,,,,,,,,,,,,
42,30,0,0,0,1,1,1,,,,,,,,,,,,,,
42,29,0,0,0,1,1,1,,,,,,,,,,,,,,
43,30,0,0,0,1,1,1,,,,,,,,,,,,,,
43,13,0,0,0,1,1,1,,,,,,,,,,,,,,
44,30,0,0,0,1,1,1,,,,,,,,,,,,,,
44,16,0,0,0,1,1,1,,,,,,,,,,,,,,
45,32,0,0,0,1,1,1,,,,,,,,,,,,,,
45,33,0,0,0,1,1,1,,,,,,,,,,,,,,
46,32,0,0,0,1,1,1,,,,,,,,,,,,,,
46,31,0,0,0,1,1,1,,,,,,,,,,,,,,
47,32,0,0,0,1,1,1,,,,,,,,,,,,,,
47,16,0,0,0,1,1,1,,,,,,,,,,,,,,
48,32,0,0,0,1,1,1,,,,,,,,,,,,,,
48,19,0,0,0,1,1,1,,,,,,,,,,,,,,
49,34,0,0,0,1,1,1,,,,,,,,,,,,,,
49,35,0,0,0,1,1,1,,,,,,,,,,,,,,
50,34,0,0,0,1,1,1,,,,,,,,,,,,,,
50,36,0,0,0,1,1,1,,,,,,,,,,,,,,
51,34,0,0,0,1,1,1,,,,,,,,,,,,,,
51,23,0,0,0,1,1,1,,,,,,,,,,,,,,
52,34,0,0,0,1,1,1,,,,,,,,,,,,,,
52,22,0,0,0,1,1,1,,,,,,,,,,,,,,
53,37,0,0,0,1,1,1,,,,,,,,,,,,,,
53,38,0,0,0,1,1,1,,,,,,,,,,,,,,
54,37,0,0,0,1,1,1,,,,,,,,,,,,,,
54,35,0,0,0,1,1,1,,,,,,,,,,,,,,
55,37,0,0,0,1,1,1,,,,,,,,,,,,,,
55,22,0,0,0,1,1,1,,,,,,,,,,,,,,
56,37,0,0,0,1,1,1,,,,,,,,,,,,,,
56,25,0,0,0,1,1,1,,,,,,,,,,,,,,
57,39,0,0,0,1,1,1,,,,,,,,,,,,,,
57,40,0,0,0,1,1,1,,,,,,,,,,,,,,
58,39,0,0,0,1,1,1,,,,,,,,,,,,,,
58,38,0,0,0,1,1,1,,,,,,,,,,,,,,
59,39,0,0,0,1,1,1,,,,,,,,,,,,,,
59,25,0,0,0,1,1,1,,,,,,,,,,,,,,
60,39,0,0,0,1,1,1,,,,,,,,,,,,,,
60,27,0,0,0,1,1,1,,,,,,,,,,,,,,
61,41,0,0,0,1,1,1,,,,,,,,,,,,,,
61,42,0,0,0,1,1,1,,,,,,,,,,,,,,
62,41,0,0,0,1,1,1,,,,,,,,,,,,,,
62,40,0,0,0,1,1,1,,,,,,,,,,,,,,
63,41,0,0,0,1,1,1,,,,,,,,,,,,,,
63,27,0,0,0,1,1,1,,,,,,,,,,,,,,
64,41,0,0,0,1,1,1,,,,,,,,,,,,,,
64,29,0,0,0,1,1,1,,,,,,,,,,,,,,
65,43,0,0,0,1,1,1,,,,,,,,,,,,,,
65,44,0,0,0,1,1,1,,,,,,,,,,,,,,
66,43,0,0,0,1,1,1,,,,,,,,,,,,,,
66,42,0,0,0,1,1,1,,,,,,,,,,,,,,
67,43,0,0,0,1,1,1,,,,,,,,,,,,,,
67,29,0,0,0,1,1,1,,,,,,,,,,,,,,
68,43,0,0,0,1,1,1,,,,,,,,,,,,,,
68,31,0,0,0,1,1,1,,,,,,,,,,,,,,
69,45,0,0,0,1,1,1,,,,,,,,,,,,,,
69,46,0,0,0,1,1,1,,,,,,,,,,,,,,
70,45,0,0,0,1,1,1,,,,,,,,,,,,,,
70,44,0,0,0,1,1,1,,,,,,,,,,,,,,
71,45,0,0,0,1,1,1,,,,,,,,,,,,,,
71,31,0,0,0,1,1,1,,,,,,,,,,,,,,
72,45,0,0,0,1,1,1,,,,,,,,,,,,,,
72,33,0,0,0,1,1,1,,,,,,,,,,,,,,
73,47,0,0,0,1,1,1,,,,,,,,,,,,,,
73,48,0,0,0,1,1,1,,,,,,,,,,,,,,
74,47,0,0,0,1,1,1,,,,,,,,,,,,,,
74,49,0,0,0,1,1,1,,,,,,,,,,,,,,
75,47,0,0,0,1,1,1,,,,,,,,,,,,,,
75,36,0,0,0,1,1,1,,,,,,,,,,,,,,
76,47,0,0,0,1,1,1,,,,,,,,,,,,,,
76,35,0,0,0,1,1,1,,,,,,,,,,,,,,
77,50,0,0,0,1,1,1,,,,,,,,,,,,,,
77,51,0,0,0,1,1,1,,,,,,,,,,,,,,
78,50,0,0,0,1,1,1,,,,,,,,,,,,,,
78,48,0,0,0,1,1,1,,,,,,,,,,,,,,
79,50,0,0,0,1,1,1,,,,,,,,,,,,,,
79,35,0,0,0,1,1,1,,,,,,,,,,,,,,
80,50,0,0,0,1,1,1,,,,,,,,,,,,,,
80,38,0,0,0,1,1,1,,,,,,,,,,,,,,
81,52,0,0,0,1,1,1,,,,,,,,,,,,,,
81,53,0,0,0,1,1,1,,,,,,,,,,,,,,
82,52,0,0,0,1,1,1,,,,,,,,,,,,,,
82,51,0,0,0,1,1,1,,,,,,,,,,,,,,
83,52,0,0,0,1,1,1,,,,,,,,,,,,,,
83,38,0,0,0,1,1,1,,,,,,,,,,,,,,
84,52,0,0,0,1,1,1,,,,,,,,,,,,,,
84,40,0,0,0,1,1,1,,,,,,,,,,,,,,
85,54,0,0,0,1,1,1,,,,,,,,,,,,,,
85,55,0,0,0,1,1,1,,,,,,,,,,,,,,
86,54,0,0,0,1,1,1,,,,,,,,,,,,,,
86,53,0,0,0,1,1,1,,,,,,,,,,,,,,
87,54,0,0,0,1,1,1,,,,,,,,,,,,,,
87,40,0,0,0,1,1,1,,,,,,,,,,,,,,
88,54,0,0,0,1,1,1,,,,,,,,,,,,,,
88,42,0,0,0,1,1,1,,,,,,,,,,,,,,
89,56,0,0,0,1,1,1,,,,,,,,,,,,,,
89,57,0,0,0,1,1,1,,,,,,,,,,,,,,
90,56,0,0,0,1,1,1,,,,,,,,,,,,,,
90,55,0,0,0,1,1,1,,,,,,,,,,,,,,
91,56,0,0,0,1,1,1,,,,,,,,,,,,,,
91,42,0,0,0,1,1,1,,,,,,,,,,,,,,
92,56,0,0,0,1,1,1,,,,,,,,,,,,,,
92,44,0,0,0,1,1,1,,,,,,,,,,,,,,
93,58,0,0,0,1,1,1,,,,,,,,,,,,,,
93,59,0,0,0,1,1,1,,,,,,,,,,,,,,
94,58,0,0,0,1,1,1,,,,,,,,,,,,,,
94,57,0,0,0,1,1,1,,,,,,,,,,,,,,
95,58,0,0,0,1,1,1,,,,,,,,,,,,,,
95,44,0,0,0,1,1,1,,,,,,,,,,,,,,
96,58,0,0,0,1,1,1,,,,,,,,,,,,,,
96,46,0,0,0,1,1,1,,,,,,,,,,,,,,
97,60,0,0,0,1,1,1,,,,,,,,,,,,,,
97,61,0,0,0,1,1,1,,,,,,,,,,,,,,
98,60,0,0,0,1,1,1,,,,,,,,,,,,,,
98,62,0,0,0,1,1,1,,,,,,,,,,,,,,
99,60,0,0,0,1,1,1,,,,,,,,,,,,,,
99,49,0,0,0,1,1,1,,,,,,,,,,,,,,
100,60,0,0,0,1,1,1,,,,,,,,,,,,,,
100,48,0,0,0,1,1,1,,,,,,,,,,,,,,
101,63,0,0,0,1,1,1,,,,,,,,,,,,,,
101,64,0,0,0,1,1,1,,,,,,,,,,,,,,
102,63,0,0,0,1,1,1,,,,,,,,,,,,,,
102,61,0,0,0,1,1,1,,,,,,,,,,,,,,
103,63,0,0,0,1,1,1,,,,,,,,,,,,,,
103,48,0,0,0,1,1,1,,,,,,,,,,,,,,
104,63,0,0,0,1,1,1,,,,,,,,,,,,,,
104,51,0,0,0,1,1,1,,,,,,,,,,,,,,
105,65,0,0,0,1,1,1,,,,,,,,,,,,,,
105,66,0,0,0,1,1,1,,,,,,,,,,,,,,
106,65,0,0,0,1,1,1,,,,,,,,,,,,,,
106,64,0,0,0,1,1,1,,,,,,,,,,,,,,
107,65,0,0,0,1,1,1,,,,,,,,,,,,,,
107,51,0,0,0,1,1,1,,,,,,,,,,,,,,
108,65,0,0,0,1,1,1,,,,,,,,,,,,,,
108,53,0,0,0,1,1,1,,,,,,,,,,,,,,
109,67,0,0,0,1,1,1,,,,,,,,,,,,,,
109,68,0,0,0,1,1,1,,,,,,,,,,,,,,
110,67,0,0,0,1,1,1,,,,,,,,,,,,,,
110,66,0,0,0,1,1,1,,,,,,,,,,,,,,
111,67,0,0,0,1,1,1,,,,,,,,,,,,,,
111,53,0,0,0,1,1,1,,,,,,,,,,,,,,
112,67,0,0,0,1,1,1,,,,,,,,,,,,,,
112,55,0,0,0,1,1,1,,,,,,,,,,,,,,
113,69,0,0,0,1,1,1,,,,,,,,,,,,,,
113,70,0,0,0,1,1,1,,,,,,,,,,,,,,
114,69,0,0,0,1,1,1,,,,,,,,,,,,,,
114,68,0,0,0,1,1,1,,,,,,,,,,,,,,
115,69,0,0,0,1,1,1,,,,,,,,,,,,,,
115,55,0,0,0,1,1,1,,,,,,,,,,,,,,
116,69,0,0,0,1,1,1,,,,,,,,,,,,,,
116,57,0,0,0,1,1,1,,,,,,,,,,,,,,
117,71,0,0,0,1,1,1,,,,,,,,,,,,,,
117,72,0,0,0,1,1,1,,,,,,,,,,,,,,
118,71,0,0,0,1,1,1,,,,,,,,,,,,,,
118,70,0,0,0,1,1,1,,,,,,,,,,,,,,
119,71,0,0,0,1,1,1,,,,,,,,,,,,,,
119,57,0,0,0,1,1,1,,,,,,,,,,,,,,
120,71,0,0,0,1,1,1,,,,,,,,,,,,,,
120,59,0,0,0,1,1,1,,,,,,,,,,,,,,
121,73,0,0,0,1,1,1,,,,,,,,,,,,,,
121,74,0,0,0,1,1,1,,,,,,,,,,,,,,
122,73,0,0,0,1,1,1,,,,,,,,,,,,,,
122,75,0,0,0,1,1,1,,,,,,,,,,,,,,
123,73,0,0,0,1,1,1,,,,,,,,,,,,,,
123,62,0,0,0,1,1,1,,,,,,,,,,,,,,
124,73,0,0,0,1,1,1,,,,,,,,,,,,,,
124,61,0,0,0,1,1,1,,,,,,,,,,,,,,
125,76,0,0,0,1,1,1,,,,,,,,,,,,,,
125,77,0,0,0,1,1,1,,,,,,,,,,,,,,
126,76,0,0,0,1,1,1,,,,,,,,,,,,,,
126,74,0,0,0,1,1,1,,,,,,,,,,,,,,
127,76,0,0,0,1,1,1,,,,,,,,,,,,,,
127,61,0,0,0,1,1,1,,,,,,,,,,,,,,
128,76,0,0,0,1,1,1,,,,,,,,,,,,,,
128,64,0,0,0,1,1,1,,,,,,,,,,,,,,
129,78,0,0,0,1,1,1,,,,,,,,,,,,,,
129,79,0,0,0,1,1,1,,,,,,,,,,,,,,
130,78,0,0,0,1,1,1,,,,,,,,,,,,,,
130,77,0,0,0,1,1,1,,,,,,,,,,,,,,
131,78,0,0,0,1,1,1,,,,,,,,,,,,,,
131,64,0,0,0,1,1,1,,,,,,,,,,,,,,
132,78,0,0,0,1,1,1,,,,,,,,,,,,,,
132,66,0,0,0,1,1,1,,,,,,,,,,,,,,
133,80,0,0,0,1,1,1,,,,,,,,,,,,,,
133,81,0,0,0,1,1,1,,,,,,,,,,,,,,
134,80,0,0,0,1,1,1,,,,,,,,,,,,,,
134,79,0,0,0,1,1,1,,,,,,,,,,,,,,
135,80,0,0,0,1,1,1,,,,,,,,,,,,,,
135,66,0,0,0,1,1,1,,,,,,,,,,,,,,
136,80,0,0,0,1,1,1,,,,,,,,,,,,,,
136,68,0,0,0,1,1,1,,,,,,,,,,,,,,
137,82,0,0,0,1,1,1,,,,,,,,,,,,,,
137,83,0,0,0,1,1,1,,,,,,,,,,,,,,
138,82,0,0,0,1,1,1,,,,,,,,,,,,,,
138,81,0,0,0,1,1,1,,,,,,,,,,,,,,
139,82,0,0,0,1,1,1,,,,,,,,,,,,,,
139,68,0,0,0,1,1,1,,,,,,,,,,,,,,
140,82,0,0,0,1,1,1,,,,,,,,,,,,,,
140,70,0,0,0,1,1,1,,,,,,,,,,,,,,
141,84,0,0,0,1,1,1,,,,,,,,,,,,,,
141,85,0,0,0,1,1,1,,,,,,,,,,,,,,
142,84,0,0,0,1,1,1,,,,,,,,,,,,,,
142,83,0,0,0,1,1,1,,,,,,,,,,,,,,
143,84,0,0,0,1,1,1,,,,,,,,,,,,,,
143,70,0,0,0,1,1,1,,,,,,,,,,,,,,
144,84,0,0,0,1,1,1,,,,,,,,,,,,,,
144,72,0,0,0,1,1,1,,,,,,,,,,,,,,
145,4,0,0,0,1,1,1,,,,,,,,,,,,,,
145,5,0,0,0,1,1,1,,,,,,,,,,,,,,
146,5,0,0,0,1,1,1,,,,,,,,,,,,,,
146,8,0,0,0,1,1,1,,,,,,,,,,,,,,
147,8,0,0,0,1,1,1,,,,,,,,,,,,,,
147,11,0,0,0,1,1,1,,,,,,,,,,,,,,
148,11,0,0,0,1,1,1,,,,,,,,,,,,,,
148,14,0,0,0,1,1,1,,,,,,,,,,,,,,
149,14,0,0,0,1,1,1,,,,,,,,,,,,,,
149,17,0,0,0,1,1,1,,,,,,,,,,,,,,
150,17,0,0,0,1,1,1,,,,,,,,,,,,,,
150,20,0,0,0,1,1,1,,,,,,,,,,,,,,
151,3,0,0,0,1,1,1,,,,,,,,,,,,,,
151,2,0,0,0,1,1,1,,,,,,,,,,,,,,
152,2,0,0,0,1,1,1,,,,,,,,,,,,,,
152,7,0,0,0,1,1,1,,,,,,,,,,,,,,
153,7,0,0,0,1,1,1,,,,,,,,,,,,,,
153,10,0,0,0,1,1,1,,,,,,,,,,,,,,
154,10,0,0,0,1,1,1,,,,,,,,,,,,,,
154,13,0,0,0,1,1,1,,,,,,,,,,,,,,
155,13,0,0,0,1,1,1,,,,,,,,,,,,,,
155,16,0,0,0,1,1,1,,,,,,,,,,,,,,
156,16,0,0,0,1,1,1,,,,,,,,,,,,,,
156,19,0,0,0,1,1,1,,,,,,,,,,,,,,
157,23,0,0,0,1,1,1,,,,,,,,,,,,,,
157,22,0,0,0,1,1,1,,,,,,,,,,,,,,
158,22,0,0,0,1,1,1,,,,,,,,,,,,,,
158,25,0,0,0,1,1,1,,,,,,,,,,,,,,
159,25,0,0,0,1,1,1,,,,,,,,,,,,,,
159,27,0,0,0,1,1,1,,,,,,,,,,,,,,
160,27,0,0,0,1,1,1,,,,,,,,,,,,,,
160,29,0,0,0,1,1,1,,,,,,,,,,,,,,
161,29,0,0,0,1,1,1,,,,,,,,,,,,,,
161,31,0,0,0,1,1,1,,,,,,,,,,,,,,
162,31,0,0,0,1,1,1,,,,,,,,,,,,,,
162,33,0,0,0,1,1,1,,,,,,,,,,,,,,
163,36,0,0,0,1,1,1,,,,,,,,,,,,,,
163,35,0,0,0,1,1,1,,,,,,,,,,,,,,
164,35,0,0,0,1,1,1,,,,,,,,,,,,,,
164,38,0,0,0,1,1,1,,,,,,,,,,,,,,
165,38,0,0,0,1,1,1,,,,,,,,,,,,,,
165,40,0,0,0,1,1,1,,,,,,,,,,,,,,
166,40,0,0,0,1,1,1,,,,,,,,,,,,,,
166,42,0,0,0,1,1,1,,,,,,,,,,,,,,
167,42,0,0,0,1,1,1,,,,,,,,,,,,,,
167,44,0,0,0,1,1,1,,,,,,,,,,,,,,
168,44,0,0,0,1,1,1,,,,,,,,,,,,,,
168,46,0,0,0,1,1,1,,,,,,,,,,,,,,
169,49,0,0,0,1,1,1,,,,,,,,,,,,,,
169,48,0,0,0,1,1,1,,,,,,,,,,,,,,
170,48,0,0,0,1,1,1,,,,,,,,,,,,,,
170,51,0,0,0,1,1,1,,,,,,,,,,,,,,
171,51,0,0,0,1,1,1,,,,,,,,,,,,,,
171,53,0,0,0,1,1,1,,,,,,,,,,,,,,
172,53,0,0,0,1,1,1,,,,,,,,,,,,,,
172,55,0,0,0,1,1,1,,,,,,,,,,,,,,
173,55,0,0,0,1,1,1,,,,,,,,,,,,,,
173,57,0,0,0,1,1,1,,,,,,,,,,,,,,
174,57,0,0,0,1,1,1,,,,,,,,,,,,,,
174,59,0,0,0,1,1,1,,,,,,,,,,,,,,
175,62,0,0,0,1,1,1,,,,,,,,,,,,,,
175,61,0,0,0,1,1,1,,,,,,,,,,,,,,
176,61,0,0,0,1,1,1,,,,,,,,,,,,,,
176,64,0,0,0,1,1,1,,,,,,,,,,,,,,
177,64,0,0,0,1,1,1,,,,,,,,,,,,,,
177,66,0,0,0,1,1,1,,,,,,,,,,,,,,
178,66,0,0,0,1,1,1,,,,,,,,,,,,,,
178,68,0,0,0,1,1,1,,,,,,,,,,,,,,
179,68,0,0,0,1,1,1,,,,,,,,,,,,,,
179,70,0,0,0,1,1,1,,,,,,,,,,,,,,
180,70,0,0,0,1,1,1,,,,,,,,,,,,,,
180,72,0,0,0,1,1,1,,,,,,,,,,,,,,
181,75,0,0,0,1,1,1,,,,,,,,,,,,,,
181,74,0,0,0,1,1,1,,,,,,,,,,,,,,
182,74,0,0,0,1,1,1,,,,,,,,,,,,,,
182,77,0,0,0,1,1,1,,,,,,,,,,,,,,
183,77,0,0,0,1,1,1,,,,,,,,,,,,,,
183,79,0,0,0,1,1,1,,,,,,,,,,,,,,
184,79,0,0,0,1,1,1,,,,,,,,,,,,,,
184,81,0,0,0,1,1,1,,,,,,,,,,,,,,
185,81,0,0,0,1,1,1,,,,,,,,,,,,,,
185,83,0,0,0,1,1,1,,,,,,,,,,,,,,
186,83,0,0,0,1,1,1,,,,,,,,,,,,,,
186,85,0,0,0,1,1,1,,,,,,,,,,,,,,
187,4,0,0,0,1,1,1,,,,,,,,,,,,,,
187,3,0,0,0,1,1,1,,,,,,,,,,,,,,
188,5,0,0,0,1,1,1,,,,,,,,,,,,,,
188,2,0,0,0,1,1,1,,,,,,,,,,,,,,
189,8,0,0,0,1,1,1,,,,,,,,,,,,,,
189,7,0,0,0,1,1,1,,,,,,,,,,,,,,
190,11,0,0,0,1,1,1,,,,,,,,,,,,,,
190,10,0,0,0,1,1,1,,,,,,,,,,,,,,
191,14,0,0,0,1,1,1,,,,,,,,,,,,,,
191,13,0,0,0,1,1,1,,,,,,,,,,,,,,
192,17,0,0,0,1,1,1,,,,,,,,,,,,,,
192,16,0,0,0,1,1,1,,,,,,,,,,,,,,
193,20,0,0,0,1,1,1,,,,,,,,,,,,,,
193,19,0,0,0,1,1,1,,,,,,,,,,,,,,
194,3,0,0,0,1,1,1,,,,,,,,,,,,,,
194,23,0,0,0,1,1,1,,,,,,,,,,,,,,
195,2,0,0,0,1,1,1,,,,,,,,,,,,,,
195,22,0,0,0,1,1,1,,,,,,,,,,,,,,
196,7,0,0,0,1,1,1,,,,,,,,,,,,,,
196,25,0,0,0,1,1,1,,,,,,,,,,,,,,
197,10,0,0,0,1,1,1,,,,,,,,,,,,,,
197,27,0,0,0,1,1,1,,,,,,,,,,,,,,
198,13,0,0,0,1,1,1,,,,,,,,,,,,,,
198,29,0,0,0,1,1,1,,,,,,,,,,,,,,
199,16,0,0,0,1,1,1,,,,,,,,,,,,,,
199,31,0,0,0,1,1,1,,,,,,,,,,,,,,
200,19,0,0,0,1,1,1,,,,,,,,,,,,,,
200,33,0,0,0,1,1,1,,,,,,,,,,,,,,
201,23,0,0,0,1,1,1,,,,,,,,,,,,,,
201,36,0,0,0,1,1,1,,,,,,,,,,,,,,
202,22,0,0,0,1,1,1,,,,,,,,,,,,,,
202,35,0,0,0,1,1,1,,,,,,,,,,,,,,
203,25,0,0,0,1,1,1,,,,,,,,,,,,,,
203,38,0,0,0,1,1,1,,,,,,,,,,,,,,
204,27,0,0,0,1,1,1,,,,,,,,,,,,,,
204,40,0,0,0,1,1,1,,,,,,,,,,,,,,
205,29,0,0,0,1,1,1,,,,,,,,,,,,,,
205,42,0,0,0,1,1,1,,,,,,,,,,,,,,
206,31,0,0,0,1,1,1,,,,,,,,,,,,,,
206,44,0,0,0,1,1,1,,,,,,,,,,,,,,
207,33,0,0,0,1,1,1,,,,,,,,,,,,,,
207,46,0,0,0,1,1,1,,,,,,,,,,,,,,
208,36,0,0,0,1,1,1,,,,,,,,,,,,,,
208,49,0,0,0,1,1,1,,,,,,,,,,,,,,
209,35,0,0,0,1,1,1,,,,,,,,,,,,,,
209,48,0,0,0,1,1,1,,,,,,,,,,,,,,
210,38,0,0,0,1,1,1,,,,,,,,,,,,,,
210,51,0,0,0,1,1,1,,,,,,,,,,,,,,
211,40,0,0,0,1,1,1,,,,,,,,,,,,,,
211,53,0,0,0,1,1,1,,,,,,,,,,,,,,
212,42,0,0,0,1,1,1,,,,,,,,,,,,,,
212,55,0,0,0,1,1,1,,,,,,,,,,,,,,
213,44,0,0,0,1,1,1,,,,,,,,,,,,,,
213,57,0,0,0,1,1,1,,,,,,,,,,,,,,
